,Comment,Sentiment,Score
1239,escuela,positive,0.9453492760658264
1242,regalaria telefono alguien necesite,positive,0.9102256894111633
1243,cen cuanto gane iphone voy ir festejar motel pollos voy grabar mecai!!!,positive,0.9373340010643005
1245,escuela,positive,0.9453492760658264
1248,usaria mi trabajo fotografia iphone buena calidad fotos,positive,0.9751885533332825
1249,pleno pidiendo laiks v,positive,0.9066102504730225
1251,primero haria seria verlo llorar que gano sorteos haces prankedy jajaja haber si esta buena,positive,0.9132202863693237
1256,ver si hace,positive,0.9195889234542847
1257,usaria celu pa escuela traigo bn roto usarlo tazo,negative,0.9083393812179565
1259,usare fin tener mas espacio musica,positive,0.9134706854820251
1260,only fans,positive,0.9863431453704834
1261,usarlo feis,positive,0.9181394577026367
1262,usaria trabajar,positive,0.9328849911689758
1265,usaria ver mas prankedy,positive,0.9782453179359436
1273,saludos edy haria iphone seria ocuparlo claro jajaja saludos,positive,0.9863885045051575
1275,regalarselo hermana universidad,positive,0.9599438905715942
1276,escuela,positive,0.9453492760658264
1280,trabajo,positive,0.9716275930404663
1282,haria iphone usarlo jaja cel actual sirve bien,positive,0.9153897762298584
1286,trabajos escolares casa,positive,0.958381175994873
1293,haria sera darlo regalo cumpleanos,positive,0.954803466796875
1299,saludos si ganara iphone pues creo darle buen uso,positive,0.9896066784858704
1312,si ganaria iphone regalaria novia jsjsjs siempre querido tener,positive,0.971247673034668
1313,alcanza,positive,0.9483269453048706
1316,iphone regalarselo mama cumple anos,positive,0.9405695796012878
1318,regalaria papa celular sirve,positive,0.969038724899292
1320,si gano haria bromas inteligencia artificial grosera,negative,0.9950597882270813
1322,saludos prankedy amo,positive,0.9959810972213745
1325,espero ganar iphone prankedy resultaria buen celular hacer tareas escuela cuento compu amo siempre aqui apoyando,positive,0.9953895807266235
1326,broder comiendo bien tranquilo papas jajajaa espero ganar iphone unas pics,positive,0.9821672439575195
1328,broder comiendo bien tranquilo papas jajajaa espero ganar iphone unas pics,positive,0.9821672439575195
1331,regalo cumpleanos amor,positive,0.9960721731185913
1333,espero ganar phone,positive,0.9918639659881592
1338,espero ganar iphone,positive,0.9917516112327576
1340,iphone pa ahorcar rukas,negative,0.923000693321228
1341,si gano iphone regalo mama,positive,0.9293849468231201
1345,quiero iphone generar contenido dia dia ambito salud fitness,positive,0.9072157144546509
1347,primero haria seria suscribirme,positive,0.9240689277648926
1349,gustaria hacer contenido tomar muchas fotos iphone saludos pranky,positive,0.9268419146537781
1353,primero haria si gano iphone seria usar camara buena calidad xd,positive,0.9279460310935974
1356,regalaria telefono hijo quedo telefono,positive,0.9024584889411926
1358,regalaria hijo,positive,0.9566701054573059
1361,participo iphone primero haria seria venderlo comprarle telefonos padres,negative,0.9644575715065002
1362,primero aria ver youtuber prankedy,positive,0.9266713261604309
1363,ojala iphone hacer tareas ver classroom menos jaja,positive,0.9170646071434021
1364,dar gracias bro,positive,0.9961562752723694
1365,idolo,positive,0.9396880269050598
1366,iphone usaria tomar unas buenas fotografias tio prank!,positive,0.9862380027770996
1374,toca ganar,positive,0.9876153469085693
1377,tomar muchas fotos,positive,0.9854819774627686
1384,llorar felicidad,positive,0.9669229984283447
1386,iphone seria gran ayuda tomar fotos chidas,positive,0.9783951044082642
1401,si ganara primero haria ponerme corriente tareas uni tostada laptop da programas desactualizados,negative,0.9518001675605774
1403,si gano ayudaria escuela c,positive,0.9461456537246704
1408,primero haria si gano iphone seria ir mariano escobedo grabaria hago broma renegul,negative,0.9280394315719604
1415,si gano iphone subiria selfie diria ja pobres si iphone coppel,negative,0.93878573179245
1418,seria buen regalo esposa iphone perron,positive,0.9753869771957397
1420,jajajaja bien picado,positive,0.9776470065116882
1424,haria stotory time gane jaja saludos toluca,positive,0.9519757032394409
1426,usaria regalo mama,positive,0.9344298839569092
1429,vamos rey prank edy,positive,0.9571094512939453
1430,only fans rey misterio jajajajaja ponerle sim card saldo cel nuevo,positive,0.977249264717102
1431,o seria postear q gracias prankedy puedo realizar fotografia producto nuevo iphone,positive,0.9930243492126465
1432,pues se voy hacer jajaa bueno participar ver pasa,positive,0.9913448095321655
1433,hacer mas profecional fotografia,positive,0.9439328908920288
1439,darte gracias,positive,0.9960905909538269
1440,ver got nuevamente,positive,0.9761949181556702
1441,ver one piece,positive,0.9467582106590271
1443,jajajaja,positive,0.9299324154853821
1444,si gano iphone usaria regalarselo mama siempre querido,positive,0.9892398118972778
1445,vendo iphone compro xbox series tele ver tele primera vez,positive,0.9031298756599426
1446,verdad primero haria ver calidad fotos nunca chaiphone ve chido,positive,0.945888340473175
1448,phone veria pornoooo xdd ntc usaria mas q nd pinche camara,negative,0.9370545744895935
1450,si gano iphone seriaaa darselo mama hace robaron,negative,0.945837676525116
1453,iphone mejorara trabajo cuestion publicidad,positive,0.9280589818954468
1456,primero haria ver hace pa regresar pagina jaja,positive,0.9933379888534546
1460,nachos pa miguelito,positive,0.9526533484458923
1466,usarlo! si ganara iphone,positive,0.9097446203231812
1469,regresen poderosisimas botargas,positive,0.9915265440940857
1471,gane favor san prankedy saludos,positive,0.9731482267379761
1472,si afortunado daria papa emocionaria demasiado!,positive,0.9810100197792053
1477,primero haria seria agradecerte telefono sirve mejores situaciones economicas momento,positive,0.9748603701591492
1481,pues si gano mas actualizado,positive,0.9670794010162354
1482,mas anos aqui sr prankedy,positive,0.9246485829353333
1484,ocuparia fotos camara ve cool,positive,0.956548810005188
1490,primero haria seria arrancarme pellejo,negative,0.9335969686508179
1492,buenisimo,positive,0.9935142993927002
1494,only fans rey misterio jajajajaja pondre sim card saldo cel nuevo,positive,0.9813848733901978
1500,vez wey mija querias volver ver jajaja,positive,0.9754442572593689
1506,toca ganar nene,positive,0.9906615614891052
1510,redes sociales,positive,0.9393408894538879
1514,haber si gano,positive,0.9141619801521301
1517,wey super si gano v,positive,0.9757111072540283
1518,ademas prefiero ganar perder,positive,0.9156517386436462
1522,ocuparia fotos camara ve cool,positive,0.956548810005188
1523,uyyyy color quieroooooo este aifon prometido seria ponerle recarga pesotes,positive,0.9445726275444031
1527,usaria iphone impulsar carrera marketing seria gran regalo,positive,0.9829415678977966
1531,voy usar sacar nuchaaaaas fotos,positive,0.9283315539360046
1532,primero haria ver full hd only rey misterio,positive,0.9608321785926819
1533,clasico edy,positive,0.9957298636436462
1536,iphone seria el mejor regalo cumoleanos esposa gracias edy,positive,0.9971689581871033
1537,grabar cover mega aifong,positive,0.907354474067688
1540,selo daria amo esposa,positive,0.976360559463501
1548,marcarle mama reconciliarnos,positive,0.9392637014389038
1551,primero aria sacarle provecho maximo,positive,0.9064347147941589
1552,jubilar bro,positive,0.9502509236335754
1556,primero haria si gano iphone jugar cod tomar fotos jaja telefono saca buenas fotos,positive,0.9762033224105835
1558,jajaajajaja rey misterio epico,positive,0.9715596437454224
1561,aqui prankedy siempre,positive,0.9297937154769897
1563,primero rapido simple rei muchisimo,positive,0.9241297841072083
1566,usaria poder grabar mejor trabajo,positive,0.994708776473999
1568,si gano primero haria agradecerte!,positive,0.9788240194320679
1576,haria ganar iphone seria agradecerle compa prankedy,positive,0.9223896265029907
1577,tendrias llamarlo groseria serie xd,negative,0.9654607176780701
1587,si ganaria iphone tiraria pinche telefono rotoso viejo v,negative,0.9835330843925476
1591,primero haria seria ver senor tienda,positive,0.9671621918678284
1596,primero haria si ganara aifon seria grabar tios peleandose haig definichon,negative,0.9357404112815857
1601,grande prankedy jaja,positive,0.9891366958618164
1602,compa da risa,positive,0.9032806754112244
1603,si gano iphone primero haria seria tomarme foto espejo jajaja,positive,0.9033588171005249
1611,si gano iphone daria esposa!,positive,0.9006102681159973
1615,si gano iphone seria mejor mejor mundo mundial jejeje gracias prankedy hacerme reir jajaja estubo huevos deslactozado jajajajaja,positive,0.990565836429596
1616,si gano iphone seria mejor telefono tendria toda vida,positive,0.9291371703147888
1618,haria broma telefonica,negative,0.9543297290802002
1620,si gano telefono gustaria usar celular mi universidad mi trabajo esque este telefono esta medio fregado como va hacer cumpleanos mama pienso regalar ami mama claro si gano necesito telefono mi mama primero,negative,0.9580978155136108
1621,emocionara ser ganador,positive,0.9938995838165283
1623,encantaria tener iphone tener mas capacidad memoria,positive,0.9835094809532166
1624,fan,positive,0.94551020860672
1626,seria buena herramienta trabajo necesito,positive,0.9764118194580078
1632,tomar fotos iphone,positive,0.9536070227622986
1633,escucharia unas rolas,positive,0.9736388921737671
1635,vendo,positive,0.9344348907470703
1639,usaria ver prankedy,positive,0.9845532178878784
1642,ganaria,positive,0.9538819789886475
1645,comes,positive,0.927581787109375
1650,saco fotos,positive,0.9104458093643188
1651,obvio presumo instagram gran padrino prankedy dio jajaja,positive,0.9884769916534424
1657,si gano usaria tomar fotos cool hahah,positive,0.9761574268341064
1658,ganar iphone vendiendolo ayudaria estudiar maestria pais,positive,0.9461379051208496
1660,santa fe klan jajajajaj,positive,0.916841447353363
1662,primero haria subir fotos pobre iphone viajo bus,negative,0.9495686292648315
1669,hahaha paso ponchallanyas,positive,0.900033175945282
1671,like ver nopor echo ganas vida rey,positive,0.9196927547454834
1672,usaria ver nopor perro nunca gano nada hazme buena!!!,positive,0.9764078855514526
1673,regalo esposa xd,positive,0.9897516965866089
1674,hacer cortometraje tio prankedy!!!,positive,0.9434113502502441
1680,faaaaaak gane,positive,0.9210888743400574
1681,quiero ganar,positive,0.9676991105079651
1684,gg,positive,0.9636951684951782
1685,gg,positive,0.9636951684951782
1686,profran,positive,0.9549398422241211
1692,di laik,positive,0.9093831777572632
1693,di like v,positive,0.908709704875946
1694,ganador pranke agrega telefono gb air pods ultima generacion,positive,0.9892346858978271
1696,ver prankedy,positive,0.9155761003494263
1698,comente,positive,0.9584370255470276
1699,faaak quiero ganar,positive,0.9549481272697449
1707,kfdsaw,positive,0.9789172410964966
1709,usarlo mismo,positive,0.9302374720573425
1713,si llegara ganar iphone comenzaria dedicarme crear contenido,positive,0.9089009761810303
1714,primero aria ir trolear borracho cuadra luego sacarme unas buenas fotos morrita jaja,positive,0.9566022753715515
1715,si gano iphone regalo mio papa,positive,0.9343799352645874
1717,iphone replicaria alguna bromas prankedy grabaria,negative,0.9554092884063721
1719,gustaria iphone regalarselo mi esposa aniversario!,positive,0.9904458522796631
1721,primero haria darle gracias dios darle gracias oportunidad compartir publico pizzeria pues si ganara iphone saltaria gusto,positive,0.9904963970184326
1723,primero haria iphone seria grabar senor tienda diciendo za za za,negative,0.9043911695480347
1726,escuela,positive,0.9453492760658264
1729,mejor,positive,0.9949617385864258
1730,escuela,positive,0.9453492760658264
1736,first of the year equinox,positive,0.9854564070701599
1740,gano hago turbo chaqueta,positive,0.9030702710151672
1741,jajaj ver peliculas jajaj xd,positive,0.9899033308029175
1744,primero haria seria ver youtube,positive,0.9236975312232971
1757,ver saga completa paparazzi,positive,0.9776179194450378
1761,prankedy nunca falla,positive,0.9422869682312012
1762,amigo rio,positive,0.992906928062439
1764,jajajajaja,positive,0.9304071068763733
1766,si gano pues daria mama regalo cumple,positive,0.9503777623176575
1768,quiero,positive,0.9677879810333252
1770,pues quisiera ganarmelo que compre iphone estafaron sacar nuevo sigo ig,negative,0.9924996495246887
1775,jajaja,positive,0.9424360394477844
1777,jajajaja,positive,0.9299324154853821
1778,primero haria seria regalarselo mama,positive,0.918708324432373
1780,regalamelo wey voy xona jaja,positive,0.9676680564880371
1784,ver prankedy,positive,0.9155761003494263
1790,seria hazme reir compas,positive,0.9706656336784363
1791,primero haria quedarme vender mi escuela,negative,0.9493325352668762
1792,llamaria ex jaja,positive,0.9531599283218384
1793,regalaria esposa,positive,0.9766855835914612
1796,si gano aviento pinche vecino hambreado,negative,0.9239143133163452
1797,ojala gane,positive,0.9372869729995728
